image,description
https://i.pinimg.com/736x/2d/cd/2e/2dcd2e245c59e7b4485c1d113b8a6f76.jpg,jean recto con roturas blancas simetricas grandes en ambas piernas Tiro alto. Color azul.
https://i.pinimg.com/736x/a6/4a/5a/a64a5a00c759680bc3bbbb104d157819.jpg,jean recto con roturas blancas simetricas chicas en ambas rodillas Tiro alto. Color azul.
https://i.pinimg.com/236x/18/1d/40/181d40b8f1ecb79eb560c1fef5d30923.jpg,jean recto con roturas desmechadas grandes en ambas piernas. Tiro alto. Color negro.
https://i.pinimg.com/736x/b5/ef/0f/b5ef0f99da847d6e3c55bb8776a5df32.jpg,jean recto con roturas blancas simetricas desmechadas grandes en ambas piernas Color negro.
https://i.pinimg.com/736x/81/27/8e/81278e3a299dab4a0f5527a307d6fd83.jpg,jean recto con roturas en ambas piernas Color negro.
https://i.pinimg.com/736x/54/d5/1f/54d51f18e0246af5f9f0c23b59c5b934.jpg,jean recto con roturas simetricas chicas en ambas piernas Color blanco.
https://i.pinimg.com/236x/19/86/34/1986341b50792d15172540dfb82081e5.jpg,jean recto con roturas medianas en ambas piernas. Color blanco.
https://i.pinimg.com/736x/b8/1f/60/b81f6008837f5214c926d9a2fcd34dd2.jpg,jean recto con roturas blancas simetricas desmechadas en ambas piernas. Tiro alto Color blanco.
https://i.pinimg.com/736x/da/8f/f7/da8ff77220fbd27a4f7fb6b5ac9b5397.jpg,jean wide leg con roturas simetricas chicas en ambas piernas Tiro alto apretado. Color azul desgastado o celeste fuerte.
https://i.pinimg.com/736x/fe/39/90/fe3990451568eb962184d0eea1c6c384.jpg,jean wide leg con roturas simetricas chicas en ambas piernas Tiro alto apretado. Color celeste fuerte.
https://i.pinimg.com/736x/87/77/7c/87777c4a5330965c995e9de2c957fcc1.jpg,jean wide leg con roturas blancas desmechadas en ambas piernas Tiro alto. Color azul claro o celeste fuerte.
https://i.pinimg.com/736x/96/70/80/967080e6721d386ffc60fde73b4d8a1c.jpg,jean wide leg con roturas desmechadas en ambas piernas Tiro alto. Color azul claro o celeste fuerte.
https://i.pinimg.com/474x/a3/70/57/a37057fed2f03096559c86d337919471.jpg,jean wide leg con roturas desmechadas en ambas piernas Tiro alto apretado. Color celeste claro.
https://i.pinimg.com/474x/57/77/c9/5777c9d3ba8d174f8527ab6d467f1292.jpg,jean wide leg con varias roturas desmechadas en ambas piernas Tiro alto apretado. Color celeste claro.
https://i.pinimg.com/474x/1f/22/51/1f2251e7524cf15a7c93ca0b6337c73e.jpg,jean wide leg con roturas desmechadas grandes y bien abiertas en ambas piernas Tiro alto apretado. Color celeste muy claro tirando a gris o blanco.
https://i.pinimg.com/736x/2a/b8/7a/2ab87a4bc3a7d622445dbd6c5849d800.jpg,jean wide leg con más de una rotura en ambas piernas Tiro alto apretado. Color celeste muy claro tirando a gris o blanco.
https://i.pinimg.com/474x/c7/dd/03/c7dd039c7d663985e3935f7b15249a7c.jpg,jean wide leg con más de una rotura en ambas piernas Tiro alto apretado. Color celeste desgastado.
https://i.pinimg.com/474x/5f/71/2c/5f712cad1405f8118bc2bc8a16de06c5.jpg,jean wide leg con más de una rotura en ambas piernas Tiro alto apretado. Color negro.
https://i.pinimg.com/474x/b2/cc/9c/b2cc9ce50ef9033bf86d561f9e16f862.jpg,jean wide leg con roturas desmechadas grandes y bien abiertas en ambas piernas Tiro alto apretado. Color negro.
https://i.pinimg.com/474x/a6/68/8d/a6688d68ef3c462fb1f8bed6c5a74f3c.jpg,"jean wide leg con roturas desmechadas grandes y bien abiertas en ambas piernas Tiro alto apretado. Color blanco, crema o beige."
https://i.pinimg.com/474x/19/0e/a6/190ea6f38f4cab827beab91ab3d51b36.jpg,jean wide leg con roturas desmechadas en ambas piernas Tiro alto apretado. Color azul.
https://i.pinimg.com/474x/58/ca/00/58ca003b82d2ecaa32d9bdc41d1f4875.jpg,jean wide leg con muchas roturas desmechadas grandes y bien abiertas por ambas piernas como desgastado extremo Tiro alto. Color celeste claro.
https://i.pinimg.com/736x/e8/af/76/e8af7623dd4fdf0e18faeaa24e34ff81.jpg,jean wide leg con muchas roturas desmechadas grandes y bien abiertas por ambas piernas como desgastado extremo Tiro alto. Color azul desgastado o celeste fuerte.
https://i.pinimg.com/736x/fa/a0/71/faa071673db724fff56d132b8638675a.jpg,jean wide leg con muchas roturas desmechadas grandes y bien abiertas en ambas piernas como desgastado extremo Tiro alto. Color celeste liso claro.
https://i.pinimg.com/736x/54/c2/f7/54c2f784682a150c000f17439e81a3d6.jpg,jean wide leg con muchas roturas desmechadas grandes y bien abiertas en ambas piernas como desgastado extremo Tiro alto apretado. Color celeste.
https://i.pinimg.com/474x/d8/82/96/d88296cad780dea054db1d0eae34ee8a.jpg,jean wide leg con muchas roturas desmechadas blancas medianas y bien abiertas en ambas piernas como desgastado Tiro alto apretado. Color azul o celeste muy fuerte.
https://i.pinimg.com/474x/69/1d/a1/691da15c85e82cd6163781f6fec59cee.jpg,jean wide leg con muchas roturas blancas desmechadas grandes y bien abiertas en ambas piernas como desgastado extremo Tiro alto apretado. Color azul.
https://i.pinimg.com/474x/61/79/e5/6179e50858de0f7159515fb51173563f.jpg,jean wide leg con muchas roturas blancas desmechadas grandes y bien abiertas en ambas piernas como desgastado extremo Color celeste.
https://i.pinimg.com/474x/07/58/b2/0758b2d7d719e8d63736c277345b03e1.jpg,jean wide leg con roturas blancas desmechadas en ambas piernas como desgastado Color azul.
https://i.pinimg.com/736x/61/49/39/6149393f5648e6e2f34d30ca06f14b17.jpg,jean wide leg con roturas simetricas en ambas piernas Tiro alto apretado. Color negro desgastado.
https://i.pinimg.com/736x/f5/37/b3/f537b3d92d3eba7dfe8cde8777a3f936.jpg,jean wide leg con roturas simetricas en ambas piernas Tiro alto apretado. Color negro liso.
https://i.pinimg.com/736x/5b/69/88/5b698806d9e0868193e5057a2477ac25.jpg,jean wide leg con roturas chicas en ambas piernas Tiro alto apretado. Color negro.
https://i.pinimg.com/736x/da/3e/c0/da3ec02f20e9ccf88b4ae9cc5393974a.jpg,jean wide leg con roturas simetricas en ambas piernas Tiro alto apretado. Color blanco.
https://i.pinimg.com/474x/23/2c/b3/232cb3225c227b32102ba9a3094cc915.jpg,jean con una rotura en la pierna izquierda Tiro alto. Color celeste fuerte o azul claro desgastado.
https://i.pinimg.com/736x/a1/b3/c7/a1b3c7ce289569922918e30f5d4e6fcb.jpg,jean wide leg con roturas simetricas en ambas piernas. Tiro alto apretado. Color verde militar claro.
https://i.pinimg.com/736x/89/44/d9/8944d946cad6f0de6d7fbc20afb1c147.jpg,jean skinny con roturas chicas en ambas piernas. Tiro alto apretado. Color negro desgastado.
https://i.pinimg.com/736x/99/1e/c5/991ec5c8c14bf8153ce9f2e068aa39db.jpg,jean skinny con roturas simetricas chicas en ambas piernas. Tiro alto apretado. Color negro.
https://i.pinimg.com/736x/f6/0e/57/f60e57fa4a3721c1ad2c37ffcb91c377.jpg,jean skinny con roturas medianas en ambas piernas Tiro alto apretado. Color blanco.
https://i.pinimg.com/736x/c2/46/0d/c2460daf97cf89aba613e664c892a7bb.jpg,jean skinny con roturas simetricas en ambas piernas Tiro alto apretado. Color negro desgastado.
https://i.pinimg.com/474x/2f/27/63/2f27638f10f244f9e87fc7df3803b994.jpg,jean skinny con roturas simetricas en ambas piernas Tiro alto apretado. Color negro liso.
https://i.pinimg.com/474x/7b/6e/ed/7b6eed31b9b089bb38324a4979963bce.jpg,jean skinny con roturas blancas simetricas en ambas piernas Tiro alto apretado. Color celeste claro.
https://i.pinimg.com/474x/f3/50/d7/f350d73e8ab34474b9143c50f57f9628.jpg,jean skinny con roturas medianas en ambas piernas Tiro alto apretado. Color azul fuerte.
https://i.pinimg.com/736x/51/33/ca/5133ca177c89a74db89e31f7f319872d.jpg,jean skinny con roturas blancas medianas en ambas piernas Tiro alto apretado. Color azul o celeste fuerte desgastado.
https://i.pinimg.com/474x/b9/b5/48/b9b5487ce1bb95f44b155e26b83a0e98.jpg,jean skinny con roturasblancas desmechadas medianas en ambas piernas Tiro alto apretado. Color azul fuerte.
https://i.pinimg.com/474x/5e/fb/5c/5efb5c71c27878a19dbe727a2a2745c2.jpg,jean skinny con roturas desmechadas en ambas piernas como desgastado extremo Tiro alto apretado. Color negro desgastado.
https://i.pinimg.com/474x/6d/48/80/6d488006988b6c8980c07cd2115c4444.jpg,jean skinny con roturas simetricas en ambas piernas Tiro alto apretado. Color celeste.
https://i.pinimg.com/474x/07/98/e6/0798e605f26ce4fb4eda508fab328efe.jpg,jean skinny con roturas desmechadas en ambas piernas como desgastado extremo Tiro alto apretado. Color celeste.
https://i.pinimg.com/474x/a3/e9/7d/a3e97d4c2969e78fd1b62bcd55c18d72.jpg,jean skinny con roturas chicas en ambas piernas Tiro alto apretado. Color bordo.
https://i.pinimg.com/474x/12/a7/9c/12a79c339c27fe03fa6a87a8cb020ab0.jpg,jean skinny con roturas blancas desmechadas en ambas piernas como desgastado extremo Tiro alto apretado. Color azul.
https://i.pinimg.com/474x/51/45/1c/51451c4ce214999a2c38583fcd28d6cb.jpg,jean skinny con roturas blancas desmechadas en ambas piernas como desgastado extremo Tiro alto apretado. Color azul desgastado.
https://i.pinimg.com/236x/ae/e2/c6/aee2c655362b25bcd63e5ec28bdee05c.jpg,jean skinny con roturas simetricas chicas en ambas piernas. Tiro alto apretado. Color celeste claro.
https://i.pinimg.com/236x/44/3a/d0/443ad0dc32112b1df554d75e33c122a3.jpg,jean skinny con muchas roturas blancas en ambas piernas. Tiro bajo. Color celeste.
https://i.pinimg.com/236x/14/73/a8/1473a8c2f792d6d34cfd0a282d8f1b1b.jpg,jean skinny con roturas blancas simetricas en ambas piernas. Tiro bajo. Color azul.
https://i.pinimg.com/236x/a6/66/ef/a666ef53b320be6bd9bf4ed378df906a.jpg,jean skinny con roturas grandes en ambas piernas. Tiro alto apretado. Color azul.
https://i.pinimg.com/236x/09/10/f8/0910f8b3f4b391220c711479b802fbda.jpg,jean skinny con roturas en ambas piernas. Tiro bajo. Color azul desgastado.
https://i.pinimg.com/736x/2b/64/7e/2b647e006c29efc825153e70fa7ab5ed.jpg,jean acampanado con roturas blancas desmechadas en ambas piernas. Tiro alto apretado. Color azul desgastado.
https://i.pinimg.com/736x/c9/4f/e2/c94fe25bb3150eebd56c68cf774ee1f8.jpg,jean acampanado con roturas blancas desmechadas en ambas piernas.Color azul.
https://i.pinimg.com/736x/a8/c5/95/a8c595b3e6eecad820e8b846376aea74.jpg,jean acampanado con roturas blancas desmechadas chias en ambas piernas. Color azul claro.
https://i.pinimg.com/736x/7d/45/27/7d4527816fa83a18dc49073a0ce9f0b1.jpg,jean acampanado con roturas blancas desmechadas simetricas chicas en ambas piernas. Tiro alto apretado. Color celeste.
https://i.pinimg.com/736x/6d/b7/ee/6db7ee1e1ca052a5a54970f1f15a9250.jpg,jean acampanado con roturas blancas desmechadas simetricas en ambas piernas. Color celeste desgastado.
https://i.pinimg.com/736x/b7/3a/27/b73a2774cde7ecb106e61f6125b9ab2d.jpg,jean acampanado con roturas simetricas muy chicas en ambas piernas. Tiro alto apretado. Color azul claro.
https://i.pinimg.com/736x/c0/f5/f2/c0f5f2f2f734e78f4e3a6f7118d97b17.jpg,jean acampanado con roturas simetricas muy chicas en ambas piernas. Color azul.
https://i.pinimg.com/736x/22/e4/19/22e41950d72d3078be6ce3a17c71ee96.jpg,jean acampanado con roturas simetricas muy chicas en ambas piernas. Tiro alto apretado. Color negro.
https://i.pinimg.com/736x/cd/be/a5/cdbea5913487e4a2e496cd819375eeea.jpg,jean acampanado con roturas simetricas chicas en ambas piernas y otra rotura en la pierna izquieda. Tiro alto apretado. Color negro.
https://i.pinimg.com/736x/d7/7f/97/d77f97a68cb376a9e049027ea6a3d4a4.jpg,jean acampanado con roturas desmechadas piernas. Tiro alto apretado. Color negro.
https://i.pinimg.com/236x/f3/37/26/f33726a1c1a586db496f4210e05b9476.jpg,jean cargo con roturas desmechadas en ambas piernas. Es wide leg por su silueta. Tiro alto apretado. Color negro.
https://i.pinimg.com/736x/68/24/d4/6824d422a58109e99883495bc0205e96.jpg,jean cargo con pequeñas roturas blancas en ambas piernas Tiro medio. Color azul claro.
https://i.pinimg.com/736x/c9/20/bd/c920bd747e6e7f3df4e7c95636db7345.jpg,jean cargo con roturas simetricas chicas en ambas piernas. Es recto por su silueta. Color celeste.
https://i.pinimg.com/736x/4b/0f/1e/4b0f1e215563ec0c50041439db3c49bf.jpg,jean cargo con roturas blancas en ambas piernas. Es recto por su silueta. Tiro alto. Color gris.
https://i.pinimg.com/736x/d2/97/11/d2971145fd05451fc45ac82ac4ab6004.jpg,jean cargo con roturas desmechadas en ambas piernas Color azul vintage.
https://i.pinimg.com/736x/e9/8d/41/e98d416b96e7ed336cd08d14d45a8ff6.jpg,jean cargo con varias roturas chicas en ambas piernas Color celeste desgastado.
https://i.pinimg.com/736x/2f/d6/b6/2fd6b64f3b7fede49e8dbdaa0f23a462.jpg,jean cargo con roturas blancas desmechadas chicas en ambas piernas. Es skinny por su silueta. Tiro alto apretado. Color celeste.
https://i.pinimg.com/736x/cc/12/cc/cc12cc9466f851af97d2d0dc84bc194d.jpg,jean cargo palazzo con una roturas rotura mediana en la pierna derecha y una chica en la pierna izquierda. Tiro bajo. Color negro desgastado.
https://i.pinimg.com/736x/38/a6/9a/38a69ab57e3e7b724ea2c0ed6939ab9c.jpg,jean cargo con roturas simetricas muy chicas en ambas piernas. Color celeste.
https://i.pinimg.com/736x/34/10/2d/34102d93953302c564c667b138ea5a93.jpg,jean cargo con roturas blancas desmechadas en ambas piernas. Tiro alto. Color azul claro.
https://i.pinimg.com/474x/98/8a/28/988a28f4970362bf4507125f5a10588a.jpg,jean palazzo con roturas desmechadas en ambas piernas Tiro alto apretado. Color azul un poco destenido o celeste fuerte.
https://i.pinimg.com/736x/1b/4d/07/1b4d0788f5946253d39b5e158fca7b09.jpg,jean palazzo con muchas roturas blancas simetricas desmechadas en ambas piernas Color celeste claro.
https://i.pinimg.com/736x/c0/93/23/c09323cd74d2c53266a119e67f30e37f.jpg,jean palazzo con roturas desmechadas en ambas piernas Tiro alto. Color azul desgastado.
https://i.pinimg.com/736x/bb/3f/ff/bb3fff279e9de7789fa861d2c923f19e.jpg,jean palazzo con roturas simetricas en ambas piernas Tiro alto apretado. Color azul claro o desgastado.
https://i.pinimg.com/736x/48/3d/74/483d74ebbcc50f8b5c44768dbd80b6f8.jpg,jean palazzo con roturas medianas simetricas en ambas piernas Color azul claro desgastado.
https://i.pinimg.com/736x/12/b5/b3/12b5b372f5acdfd1453cc155253ee201.jpg,jean palazzo con roturas blancas grandes desmechadas en ambas piernas Color negro desgastado.
https://i.pinimg.com/736x/32/0d/7c/320d7c54a7d31ecdcf63fa9a5d06d82c.jpg,jean palazzo con muchas roturas blancas desmechadas en ambas piernas Color azul desgastado.
https://i.pinimg.com/736x/9f/5b/e7/9f5be75e228c9a653be280772e44156d.jpg,jean palazzo con roturas simetricas desmechadas en ambas piernas. Tiro alto apretado. Color negro.
https://i.pinimg.com/736x/b2/c4/69/b2c46925ca37e9dfd5d8c88e63921096.jpg,jean palazzo con rotura grande desmechada en la pierna derecha y una rotura chica en la pierna izquierda. Color negro.
https://i.pinimg.com/736x/2d/15/3c/2d153cef2f64990b85b0ec6e71d886b3.jpg,jean palazzo con muchas roturas simetricas en ambas piernas Color blanco.
https://i.pinimg.com/736x/82/13/82/8213826889f3633773043a64846fb321.jpg,jean palazzo con roturas blancas desmechadas en ambas piernas Tiro alto. Color celeste.
