image,description
processed_images_english/3c8e326ff2230b4bc324d6aa6a5517ac_nobg_nobg.png,cargo jeans with very small rips on both legs. Mid rise. light blue color.
processed_images_english/231e60ee689aaa5e6c6463757499be86_nobg_nobg.png,cargo jeans with white rips on both legs. High waisted. dark gray color.
processed_images_english/22b23afac6c385f8059fc566bf765a6d_nobg_nobg.png,cargo jeans with white rips on both legs. High waisted. light blue color.
processed_images_english/592506e0c4359139f4ff2db3c30b2eb9_nobg_nobg.png,cargo jeans with symmetrical white rips on both legs. High waisted. blue color.
processed_images_english/2ccba91c2f0d21b87e9e2d4ef2652cfd_nobg_nobg.png,cargo jeans with several rips on each leg. High waisted. black color.
processed_images_english/0758b2d7d719e8d63736c277345b03e1_nobg_nobg.png,wide leg jeans with frayed white rips on both legs like distressed. blue color.
processed_images_english/ae75d646f6f450dd4693b837ccb44fc2_nobg_nobg.png,wide leg jeans with very small symmetrical rips on the knees. High waisted. gray color.
processed_images_english/c7dd039c7d663985e3935f7b15249a7c_nobg_nobg.png,wide leg jeans with more than one rip on both legs. Tight high waist. faded light blue color.
processed_images_english/6179e50858de0f7159515fb51173563f_nobg_nobg.png,wide leg jeans with many large frayed white rips wide open on both legs like extreme distressing. light blue color.
processed_images_english/d88296cad780dea054db1d0eae34ee8a_nobg_nobg.png,wide leg jeans with many medium frayed white rips wide open on both legs like distressed. Tight high waist. strong blue or strong light blue color.
processed_images_english/f537b3d92d3eba7dfe8cde8777a3f936_nobg_nobg.png,wide leg jeans with symmetrical rips on both legs. Tight high waist. plain black color.
processed_images_english/1f2251e7524cf15a7c93ca0b6337c73e_nobg_nobg.png,wide leg jeans with large frayed rips wide open on both legs. Tight high waist. very light light blue color leaning towards gray or white.
processed_images_english/54c2f784682a150c000f17439e81a3d6_nobg_nobg.png,wide leg jeans with many large frayed rips wide open on both legs like extreme distressing. Tight high waist. light blue color.
processed_images_english/b2cc9ce50ef9033bf86d561f9e16f862_nobg_nobg.png,wide leg jeans with large frayed rips wide open on both legs. Tight high waist. black color.
processed_images_english/5777c9d3ba8d174f8527ab6d467f1292_nobg_nobg.png,wide leg jeans with several frayed rips on both legs. Tight high waist. light light blue color.
processed_images_english/5a18465c945103ef9dd7029cfb966478_nobg_nobg.png,wide leg jeans with medium rips on the knees. High waisted. gray color.
processed_images_english/b2cc9ce50ef9033bf86d561f9e16f862_nobg_nobg.png,wide leg jeans with large rips. High waisted. black color.
processed_images_english/e8af7623dd4fdf0e18faeaa24e34ff81_nobg_nobg.png,wide leg jeans with many large frayed rips wide open on both legs like extreme distressing. High waisted. faded blue or strong light blue color.
processed_images_english/fe3990451568eb962184d0eea1c6c384_nobg_nobg.png,wide leg jeans with small symmetrical rips on both legs. Tight high waist. strong light blue color.
processed_images_english/54ad85d2c393c7c2ab6ac1e524a32ae8_nobg_nobg.png,wide leg jeans with two rips on the left leg and one on the right. High waisted. black color.
processed_images_english/0f1705d8d6e9a7a4b27d5edab823e4a1_nobg_nobg.png,wide leg jeans with medium symmetrical rips on the knees. High waisted. light blue color.
processed_images_english/5b698806d9e0868193e5057a2477ac25_nobg_nobg.png,wide leg jeans with small rips on both legs. Tight high waist. black color.
processed_images_english/2d21c2e831801da0bbcb556016447fc9_nobg_nobg.png,wide leg jeans with large frayed rips on both knees. High waisted. faded blue or dark light blue color.
processed_images_english/a6688d68ef3c462fb1f8bed6c5a74f3c_nobg_nobg.png,wide leg jeans with large frayed rips wide open on both legs. Tight high waist. white cream or beige color.
processed_images_english/6149393f5648e6e2f34d30ca06f14b17_nobg_nobg.png,wide leg jeans with symmetrical rips on both legs. Tight high waist. faded black color.
processed_images_english/58ca003b82d2ecaa32d9bdc41d1f4875_nobg_nobg.png,wide leg jeans with many large frayed rips wide open on both legs like extreme distressing. High waisted. light light blue color.
processed_images_english/5f712cad1405f8118bc2bc8a16de06c5_nobg_nobg.png,wide leg jeans with more than one rip on both legs. Tight high waist. black color.
processed_images_english/da8ff77220fbd27a4f7fb6b5ac9b5397_nobg_nobg.png,wide leg jeans with symmetrical rips on both legs. Tight high waist. faded blue or strong light blue color.
processed_images_english/190ea6f38f4cab827beab91ab3d51b36_nobg_nobg.png,wide leg jeans with frayed rips on both legs. Tight high waist. blue color.
processed_images_english/da3ec02f20e9ccf88b4ae9cc5393974a_nobg_nobg.png,wide leg jeans with symmetrical rips on both legs. Tight high waist. white color.
processed_images_english/ee3b2bfe16677dcf038db60029744da9_nobg_nobg.png,plain wide leg jeans. vintage faded blue color.
processed_images_english/b35c977928e54aacfd2200e387231fef_nobg_nobg.png,plain wide leg jeans. elastic waistband and black and white vertical stitching in the form of lines on the sides of the jeans. High waisted. blue color.
processed_images_english/2099b2364845f39879a03d4db54ab9f2_nobg_nobg.png,plain wide leg jeans. Tight high waist. blue color.
processed_images_english/5710bff94a535d1965c128a10e1d1c34_nobg_nobg.png,plain wide leg jeans. Tight high waist. light light blue color.
processed_images_english/22ead5b01b4dce7e94c765a9828d447b_nobg_nobg.png,plain wide leg jeans. decorated with flowers and leaves symmetrically distributed along both legs. Tight high waist. light light blue color.
processed_images_english/e2496dd9042f147b056356f40afb3aa0_nobg_nobg.png,plain wide leg jeans. black butterfly print. High waisted. light blue color.
processed_images_english/6e8ebfd94d6492ed8ea57517e590a9f0_nobg_nobg.png,plain wide leg jeans. High waisted. faded light light blue color.
processed_images_english/4eda1700415edd3b7b446fad4840da49_nobg_nobg.png,plain wide leg jeans. has a denim belt. High waisted. light blue color.
processed_images_english/0d92330f7e97c78e49bdf4876e9a7b6d_nobg_nobg.png,plain wide leg jeans. Tight high waist. vintage faded blue color.
processed_images_english/87924cba8be26b19f4c57f0361a5eac0_nobg_nobg.png,plain wide leg jeans. the print appears to be an acid wash or bleaching technique on the denim forming floral patterns along both legs. Tight high waist. blue and white color.
processed_images_english/7de2b54b54a9ebaca9d5e014ebdcf9c7_nobg_nobg.png,plain wide leg or baggy jeans. Low rise. vintage faded gray color.
processed_images_english/f74ec1e109d30c48cb630d226288b034_nobg_nobg.png,plain wide leg jeans. Tight high waist. blue color.
processed_images_english/db077ce5563f60100c4a3b44c13091a1_nobg_nobg.png,plain wide leg jeans. faded gray color.
processed_images_english/b3728f7e967cf69f2979b56dfd5e21c2_nobg_nobg.png,plain wide leg jeans. the print appears to be an acid wash or bleaching technique on the denim forming floral patterns along both legs. Tight high waist. gray color.
processed_images_english/212cdcd7d8dc976aafe18a10963d41f8_nobg_nobg.png,plain wide leg jeans. Tight high waist. white color.
processed_images_english/19cfdb372810240bb989bd2fecc7760b_nobg_nobg.png,plain wide leg jeans. Tight high waist. vintage light light blue color.
processed_images_english/f4c70cc8620165e6ceee370c6a9ba7a5_nobg_nobg.png,plain wide leg cargo style jeans. High waisted. light gray color.
processed_images_english/29ce8b2cfca3ecc4bd7dc1118624c7e8_nobg_nobg.png,plain wide leg cargo style jeans. elastic waistband. Mid rise. blue color.
processed_images_english/8eb96cc2f1be4d7fdd7756369ad29371_nobg_nobg.png,plain wide leg jeans. has several buttons. Tight high waist. gray color.
processed_images_english/fbb87f893f2b0e92af0fb69c615d6986_nobg_nobg.png,plain wide leg cargo style jeans. Tight high waist. blue color.
processed_images_english/dd0f8ab1b15a1178790f4e307cd96fff_nobg_nobg.png,plain wide leg jeans. various types of red lettering and blue fish prints. High waisted. blue color.
processed_images_english/f858d75a1ce9fe77f9c3f97cd7ee7c0c_nobg_nobg.png,plain wide leg jeans. Tight high waist. faded light blue color.
processed_images_english/faa6a05bb1f10de4b43a71265e7be1f5_nobg_nobg.png,plain wide leg cargo style jeans. has an elastic waistband with adjustable drawstring. High waisted. vintage light blue color.
processed_images_english/56486d1d677b25fe7d3390f01c35b6cf_nobg_nobg.png,plain wide leg jeans. visible vertical seams running down the legs and cargo-style pockets. Tight high waist. faded gray color.
processed_images_english/63d31b527b7ee2ad4ab3e1a9e3997df6_nobg_nobg.png,plain wide leg jeans. star print on the lower part. High waisted. gray color.
processed_images_english/06934a8465230b1ed689de9340dfa461_nobg_nobg.png,cargo jeans with white rips on both legs. Mid rise. blue color.
processed_images_english/d5b69ee49fc8228b1984cb05aaf28593_nobg_nobg.png,cargo jeans with many large frayed white rips on both legs. High waisted. faded blue color.
processed_images_english/7eddbcfe725ed179fdfe7b029263c997_nobg_nobg.png,cargo jeans with many rips on both legs. High waisted. black color.
processed_images_english/d5b69ee49fc8228b1984cb05aaf28593_nobg_nobg.png,cargo jeans with many white rips on both legs. High waisted. blue color.
processed_images_english/e20b1bb2b9fe4f79e7adb9fcb64358c6_nobg_nobg.png,cargo jeans with rips on both legs. High waisted. faded black or gray color.
processed_images_english/f47328555c0b2ad0fc028efed3afdaa5_nobg_nobg.png,cargo jeans with symmetrical rips. Mid rise. vintage blue color.
processed_images_english/4938fff1855fe279bd04e0dafaca1621_nobg_nobg.png,cargo jeans with many rips on both legs. High waisted. vintage blue color.
processed_images_english/791fe5c627ee0c8b7dceb00c843c63a7_nobg_nobg.png,cargo jeans with white rips. High waisted. blue color.
processed_images_english/eb63aaa2d1361f567c6a0bbd725db62c_nobg_nobg.png,cargo jeans with small white rips. High waisted. blue color.
processed_images_english/96ad58a4dc60040dfc4e1d847222e86b_nobg_nobg.png,cargo jeans with medium rips on both knees. High waisted. light blue color.
processed_images_english/46ac35c1645691caf5d4c6deabde788c_nobg_nobg.png,plain palazzo jeans. Mid rise. light blue color.
processed_images_english/3b3e2c524c6ad31601430070e5b1e293_nobg_nobg.png,plain palazzo jeans. High waisted. blue color.
processed_images_english/952921b94871b195ba9146e6cfc9de79_nobg_nobg.png,plain palazzo jeans. High waisted. petroleum blue color.
processed_images_english/d9d5bafb25271b92768ca1a6a8860448_nobg_nobg.png,plain palazzo jeans. High waisted. vintage blue color.
processed_images_english/dda8d91a7149a79b05b22974ce476349_nobg_nobg.png,plain palazzo jeans. Mid rise. blue color.
processed_images_english/9d088aa9b871f9ffd637ad637c3fe891_nobg_nobg.png,plain palazzo jeans. High waisted. light blue color.
processed_images_english/c16082d7ec7b34659b5680e581402412_nobg_nobg.png,plain palazzo jeans. Mid rise. light blue color.
processed_images_english/96daecbac3f5dc769ca7f9db3bd5ac96_nobg_nobg.png,plain palazzo jeans. High waisted. dark light blue color.
processed_images_english/8264e43edf34666c203bbb64b1c9db99_nobg_nobg.png,plain palazzo jeans. High waisted. blue color.
processed_images_english/67fb8f5c14485d4106c91a550cb9fe1d_nobg_nobg.png,plain palazzo jeans. High waisted. dark blue color.
processed_images_english/db4d1cccc3e11d1a6cfa520882263115_nobg_nobg.png,plain palazzo jeans. Mid rise. light blue color.
processed_images_english/53c9160363e9162b35e8a4c28f50c6b1_nobg_nobg.png,plain palazzo jeans. High waisted. black color.
processed_images_english/790befff1a7257371bb6db7377555d99_nobg_nobg.png,plain palazzo jeans. High waisted. blue color.
processed_images_english/6c096e50df4de6d322976a9a0ca60e19_nobg_nobg.png,plain palazzo jeans. High waisted. blue color.
processed_images_english/55a714a6ad2bdb37b7682d9bc85c8c22_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/621f208d46356be5919ba933d3479477_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/cb194b2f33a4300172070cbdcab52f70_nobg_nobg.png,plain mom jeans. High waisted. light blue or dark light blue color.
processed_images_english/b370a05085bf82ff62d15646b77962c2_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/7d133e54ae35164012786d26e4f8c438_nobg_nobg.png,plain mom jeans. High waisted. dark light blue color.
processed_images_english/baf1c0aedef70fd0b0339a8ff3a4a6e4_nobg_nobg.png,plain mom jeans. High waisted. vintage blue color.
processed_images_english/6c7619601deb7e72b5453e18f4560f99_nobg_nobg.png,plain mom jeans. High waisted. dark light blue color.
processed_images_english/b149b9b17c50f6951d2ab8bf01b2e4a6_nobg_nobg.png,plain mom jeans. High waisted. light blue color.
processed_images_english/0fb711bc937b91371a96368e9de5a0f1_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/353000bbf243ebce9d2b314a34af4944_nobg_nobg.png,plain mom jeans. High waisted. light blue color.
processed_images_english/296c20893a50bbce35848d6a75a307b1_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/62c65a225b7ff13846bec7ce08b07642_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/a7794d7a8244949dd74f37f526a09bd2_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/1752c4654d05a730e1acb360fb46f34b_nobg_nobg.png,plain mom jeans. High waisted. light blue color.
processed_images_english/b47602c1ef7f38d08102ba74d5caedd5_nobg_nobg.png,plain mom jeans. High waisted. light blue color.
processed_images_english/c9bcaa1cb7d70ce1377b6902703562af_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/7735d3c9e00fb34f7b0c333864d02a16_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/932d4019f9ed1ed7895d343ed7b0831c_nobg_nobg.png,plain mom jeans. High waisted. gray color.
processed_images_english/f304ad373926161c8f0f43a8168ff3e6_nobg_nobg.png,plain mom jeans. High waisted. blue color.
processed_images_english/6cc9c2627442b50207b36f6324df80d3_nobg_nobg.png,plain mom jeans. High waisted. light blue color.
processed_images_english/337493978b88b6fd77b61e754d208004_nobg_nobg.png,plain mom jeans. High waisted. light blue color.
processed_images_english/b2e2c0a47273fe72c29f3214562e13fb_nobg_nobg.png,plain mom jeans. High waisted. black color.
processed_images_english/e6a62d8c822901b2ebcad8680d3d2be8_nobg_nobg.png,plain mom jeans. High waisted. black color.
processed_images_english/fe6074113cd0e54476ac8c177bca0f55_nobg_nobg.png,plain mom jeans. High waisted. white color.
processed_images_english/2a6048c2533414a7c3b93b41c24ccfcc_nobg_nobg.png,mom jeans with medium rips on both knees. High waisted. light blue color.
processed_images_english/5b9b8fb019d0b4cf073138bca9e096d9_nobg_nobg.png,mom jeans with medium rips on both knees. High waisted. light blue or dark light blue color.
processed_images_english/450148ebe857bea9a6566fd4472dc1bb_nobg_nobg.png,mom jeans with medium white rips on both knees. High waisted. dark light blue color.
processed_images_english/663e2a7ddce72d18afb1ce9b4f521986_nobg_nobg.png,mom jeans with frayed rips on both knees. High waisted. light blue color.
processed_images_english/b567e85bb155a74ebd776701f7235a8e_nobg_nobg.png,mom jeans with small rips on both knees. High waisted. light light blue color.
processed_images_english/71afeb30c225514c41f66d1ae521f4de_nobg_nobg.png,mom jeans with small rips on both knees. High waisted. blue color.
processed_images_english/34479f8ee912ff6bde7e124985544b64_nobg_nobg.png,mom jeans with small rips on both knees. High waisted. black color.
processed_images_english/c991710de87c0fbca3b02304022890a4_nobg_nobg.png,mom jeans with small rips on both knees. High waisted. blue color.
processed_images_english/5e5980a6b66a6050e3c90f6c9b1bd927_nobg_nobg.png,mom jeans with small rips on both knees. High waisted. gray color.
processed_images_english/4e181292f5b48fa4f44cb6d95efa45c2_nobg_nobg.png,mom jeans with several rips on both legs. High waisted. light blue or dark light blue color.
processed_images_english/9dbe0937f171615fc79ddc57091a188f_nobg_nobg.png,mom jeans with small rips on both knees. High waisted. blue color.
processed_images_english/73fe603a62ba4d790fb2550253a87359_nobg_nobg.png,mom jeans with small rips. High waisted. blue color.
processed_images_english/6d8a214d3b869a0057cacbb83593da7e_nobg_nobg.png,mom jeans with small rips on both knees. High waisted. blue color.
